报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),49606,57091,58715,64676,60638,63523,59650,90946,88937,88565,81155,88738,97202,98106,54215,56382,43975,31453,18851,8839,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),42163,37018,39800,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),,,165,,,,,,,40,,,70,51,,,,,,4,
应收账款(万元),29987,29055,29078,27926,30580,31544,31704,33167,31463,32208,33581,34179,33631,30384,28612,25670,24587,17952,12001,10172,
预付款项(万元),1825,722,1207,635,2508,1399,1693,1100,1032,988,1620,672,1072,1270,1736,967,1074,3578,1144,451,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1784,,1562,1984,1931,2170,1936,1525,1259,1420,1426,1630,1407,1625,1407,1225,1237,845,645,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),36513,35778,35322,38153,38371,37946,38294,38301,32591,32104,30546,28609,30032,31558,31740,35824,39516,38565,25168,18501,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
