报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),270650,384821,482131,442912,310378,210664,371413,228408,170366,190530,260174,229026,202831,418295,208696,206677,261025,167403,121841,103298,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),8701,6636,63223,12472,19261,,,,,,,,,,81,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),,82496,100887,77310,51646,98887,92986,90780,100856,118554,84342,42252,37947,56834,41688,44678,36272,58979,44746,63997,
应收账款(万元),257141,280800,289351,291195,269574,280622,255741,226235,220354,200417,188287,181999,166185,158151,134690,147100,163831,178613,138551,129549,
预付款项(万元),28977,17491,18213,19953,19116,14307,11691,9229,14571,12737,14356,10602,19580,7359,6770,8603,10341,9984,19981,25592,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),778,1111,776,732,256,352,172,202,250,428,373,191,145,339,454,1415,969,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,2155,,3348,,2264,2273,3555,6117,5887,5456,6029,6668,7204,19399,74031,791,40055,1434,1239,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),268428,254008,256476,244733,256329,248149,227927,215467,197601,208347,220122,187716,167754,151938,151673,174513,165675,157205,128635,141009,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,600,1000,
其他流动资产(万元),49175,56770,56262,111120,29656,30519,20519,23096,22002,22643,24249,21365,27682,28174,35613,38073,27342,20428,13225,35098,
流动资产合计(万元),950098,1086289,1269293,1203774,958620,885764,982721,796972,732117,759544,797358,679180,628793,828294,599064,695090,666247,632667,469014,500782,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),7310,5722,5777,5833,,,,,,,,,,,,,,,,519,
固定资产原值(万元),,1680107,,1617206,,1520382,,1451374,,1410629,,1387229,,1287689,1224187,1044335,950826,788418,,,
累计折旧(万元),,650918,,601916,,552455,,507676,,467910,,428722,,383795,350026,284069,252061,231572,,,
固定资产净值(万元),,1029189,,1015290,,967927,,943698,,942719,,958507,,903894,874161,760266,698764,556846,,,
固定资产减值准备(万元),,3672,,2266,,478,,478,,313,,313,,313,313,313,543,543,,,
固定资产(万元),,1025518,,1013025,983624,967449,930623,943220,947561,942407,948357,958195,909713,903581,873849,759953,698222,556304,457356,364175,
在建工程(万元),,161168,,133616,113624,79513,70703,48737,35330,37834,39833,34785,50712,54055,84312,114135,76198,120613,28959,50467,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),76874,77505,78178,78925,54886,50860,51391,51088,49702,50262,50850,51495,51422,51596,52742,49427,40223,39225,36567,17864,
开发支出(万元),,,,,,,,,,,,,,,,,,753,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),318,417,430,445,444,402,501,600,,,,,,,,,,,,68,
