报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),12306,15614,13437,14638,15801,17821,12554,22151,16871,8499,9164,9888,5585,11979,13059,15443,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),4326,9139,11955,11889,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),686,2273,1160,34,39,,,,,60,60,120,100,6,,,
应收账款(万元),24123,23860,19952,22634,22760,22013,17914,19323,20419,21017,17486,17959,16897,12499,12239,7228,
预付款项(万元),1168,1789,1023,712,4891,4368,1182,768,1630,1940,2110,1592,1360,392,223,171,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,1,1,1,,,,,,,,,,28,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,594,,854,1101,916,809,450,1151,915,709,382,601,654,480,465,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),9,9,14,10,7,5,6,7,19,23,24,12,83,134,18,,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),579,495,652,1164,9814,7272,4286,267,158,,195,157,46,1,,58,
流动资产合计(万元),44167,53773,49173,51936,54412,52396,36752,42965,40250,32454,29748,30111,24674,25692,26020,23365,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),356,386,407,333,345,360,388,388,160,160,,,219,252,207,85,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),1182,922,936,950,964,978,992,1006,1019,1033,1047,1061,,,,,
固定资产原值(万元),,18657,,17317,,16128,,15665,,14083,14051,13993,14907,14463,,,
累计折旧(万元),,9225,,8592,,8005,,7527,,7053,6957,6734,6229,5273,,,
固定资产净值(万元),,9432,,8725,,8123,,8138,,7031,7094,7259,8679,9190,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,9432,,8725,8068,8123,7961,8138,7193,7031,7094,7259,8679,9190,9822,10152,
在建工程(万元),,10839,,9147,7245,4373,3643,3380,3388,2892,2273,2083,2592,28,,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),8827,8682,8643,8789,8370,8247,8344,8415,8441,8466,8365,8422,1569,1619,1686,1689,
开发支出(万元),219,137,,,309,309,343,292,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),3263,3461,3756,3977,3528,3754,3757,3918,3619,3768,3950,4130,254,306,207,49,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),1067,1067,893,886,756,732,656,656,601,599,825,501,335,209,146,74,
其他非流动资产(万元),,1268,,,,,,,,,,,6700,,,,
非流动资产合计(万元),38798,36194,33316,32807,29585,26875,26084,26193,24421,23949,23554,23456,20346,11604,12067,12049,
资产总计(万元),82966,89967,82488,84743,83998,79271,62836,69158,64671,56404,53302,53567,45020,37296,38087,35413,
短期借款(万元),10000,13000,13000,13000,13000,13000,7000,7000,11000,14000,13000,10500,10000,5000,4350,3737,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),8694,8439,,8313,,7299,6733,8167,6167,5706,5681,5826,3421,2911,3272,703,
预收账款(万元),3511,2697,2919,1775,7961,4651,2341,1464,1680,1539,1159,1268,1582,1643,1925,1686,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),631,575,1938,3218,73,193,702,2843,9,280,713,2453,936,1067,2591,2117,
应交税费(万元),383,545,1411,1017,495,340,1085,1586,244,524,1042,1244,848,470,993,729,
应付利息(万元),25,29,33,24,,16,,9,13,16,17,13,,,7,,
应付股利(万元),,0,,,,953,,,953,,,,,,5,525,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
