报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),43088,83754,76239,58343,17243,97524,118761,124085,197928,123952,121387,110356,41743,38240,54157,60608,49773,31825,22490,7435,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),403243,301593,228153,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),3789,23853,31723,20984,66803,44253,50970,67792,59987,51688,56245,56970,37833,21533,18563,13898,7986,5903,2623,,
应收账款(万元),120469,103439,121411,83008,60724,53399,37784,41918,64895,75544,54888,64304,54977,55246,26634,20163,10417,5560,4719,1572,
预付款项(万元),6963,7164,2771,1268,1958,2072,3475,359,421,525,1644,580,704,937,502,603,383,322,232,126,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,8139,,339,2725,918,1567,2095,2783,3592,1859,2367,1893,1541,251,1957,131,49,20,11,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),37750,38981,32569,40337,50079,40842,41768,52563,57739,68200,70308,55043,46864,32971,30846,14219,10429,6413,4779,752,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),3094,3008,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),5179,5517,3657,250832,214711,186247,131287,117024,1448,3392,3579,2724,,,1281,,,,,,
流动资产合计(万元),635556,575449,499254,455112,414244,425254,385610,405836,385200,326893,309909,292343,184014,150467,132233,111449,79119,50071,34863,9895,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),5636,5689,5743,5796,5850,5903,5957,6010,6064,6118,6171,6225,6278,6332,6385,6440,6453,,,,
固定资产原值(万元),,25279,,23529,,21845,,20449,,18556,,17996,,16947,16706,16550,15258,1890,1452,1260,
累计折旧(万元),,7768,,6608,,5412,,4486,,3659,,3048,,2480,2222,1979,1153,645,523,430,
固定资产净值(万元),,17511,,16920,,16433,,15963,,14897,,14948,,14467,14484,14571,14105,1245,928,830,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,17511,,16920,16729,16433,16310,15963,15153,14897,14982,14948,14961,14467,14484,14571,14105,1245,928,830,
在建工程(万元),,10539,,7502,5798,5178,4337,3165,2224,2022,1316,1165,1029,795,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
