报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),22590,28129,17702,19453,12121,16626,13475,11993,55349,6425,9432,9602,3489,2816,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),6366,3622,4123,2666,2233,1997,5212,4420,2000,1757,2169,1733,2027,970,
应收账款(万元),34347,33408,34414,39913,37558,34549,27448,33411,30484,29066,26108,24085,25237,25008,
预付款项(万元),1312,966,1151,349,549,404,871,284,854,312,230,543,205,248,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),4,,39,44,,24,20,39,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,1026,,778,673,692,681,737,785,588,491,437,249,204,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),31801,29003,24623,26155,26690,26889,27015,25228,22853,24135,22447,18679,18619,17803,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),9706,10775,22412,22210,24687,21365,23589,25224,172,83,39,12,237,39,
流动资产合计(万元),107532,106928,105166,111568,104512,102545,98311,101336,112498,62367,60916,55092,50064,47088,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),454,273,171,175,,43,273,279,374,381,373,570,814,866,
固定资产原值(万元),,79763,,67142,,53112,,48829,,45277,43016,38956,36308,,
累计折旧(万元),,26770,,24338,,22442,,20836,,19202,17603,14661,11624,,
固定资产净值(万元),,52994,,42804,,30670,,27993,,26075,25413,24294,24684,,
固定资产减值准备(万元),,11,,11,,,,,,,17,21,,,
固定资产(万元),,52983,,42793,32768,30670,28422,27993,27231,26075,25396,24274,24684,21617,
在建工程(万元),,3515,,10943,12054,10321,9563,9471,4931,4807,1602,1376,1509,1805,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),7705,7763,7754,7763,7901,7148,7129,7191,7219,7257,7356,7647,7806,7866,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,12,12,,,,,,,,,
长期待摊费用(万元),1626,1208,1034,834,599,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),1912,1953,1851,1900,1226,1184,1110,1221,1013,1221,1261,968,1036,774,
其他非流动资产(万元),2103,4932,2397,861,2063,2117,1603,1044,357,601,504,230,145,208,
非流动资产合计(万元),76018,72628,67176,65271,56625,51495,48099,47200,41126,40342,36491,35063,35994,33137,
资产总计(万元),183550,179556,172342,176838,161137,154040,146411,148537,153624,102709,97407,90156,86058,80225,
短期借款(万元),27984,30895,27769,26793,19900,17400,11400,8400,23378,24058,22308,23770,29290,28690,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),1318,,,,,,,,,,,1916,,,
应付账款(万元),22147,19708,,22633,,19296,16058,20805,15303,16253,13484,11222,11899,13810,
预收账款(万元),623,617,640,507,476,420,448,324,459,383,326,147,203,228,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),6722,6373,6043,8052,5727,5263,4737,6466,4296,3936,4996,4248,3688,3318,
应交税费(万元),1729,1385,989,1379,1293,961,800,1055,1216,1333,1527,1091,997,946,
应付利息(万元),37,40,40,37,,24,16,12,25,28,55,44,79,55,
应付股利(万元),,,,,,,,,,,,1000,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,1099,,1454,1390,1322,909,1099,771,913,990,975,691,553,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),61708,60116,54813,60856,48994,44685,34367,38161,45447,46905,43686,44413,46846,47601,
长期借款(万元),1800,1800,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),916,617,653,708,405,396,417,432,328,332,244,176,119,68,
递延所得税负债(万元),636,636,636,636,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),3352,3053,1290,1344,405,396,417,432,328,332,244,176,119,68,
负债合计(万元),65060,63169,56103,62200,49399,45082,34784,38593,45776,47237,43930,44589,46965,47668,
实收资本(或股本)(万元),17067,17067,17067,17067,17067,17067,10667,10667,10667,8000,8000,8000,8000,8000,
资本公积(万元),51390,51390,51390,51390,51390,51390,57790,57790,57790,10447,10447,10447,10447,10447,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),3244,3244,3244,3244,2869,2869,2869,2869,2533,2533,2533,1914,1379,953,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),43765,41532,41247,40624,39489,36696,40250,38560,36859,34492,32498,25206,19267,13157,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
