报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),28520,10446,11540,10202,12981,14043,12747,22398,11256,17798,7927,10145,8349,15880,10404,7503,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),9450,10357,13029,16897,12337,12047,13423,11132,6467,4782,5018,4873,3164,3761,3617,3197,
应收账款(万元),24112,23713,23662,25183,27368,25496,24389,22489,22495,20599,18308,15373,15171,14565,12432,15188,
预付款项(万元),544,541,503,252,575,923,1132,260,205,199,236,260,188,109,149,300,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,738,738,,,
其他应收款(万元),,223,,310,201,179,230,182,145,28,11,3,79,237,117,48,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),8663,10160,8566,8911,7676,7291,7107,6319,5922,5838,4977,4007,3461,3470,4089,4494,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),1150,1410,1153,916,939,652,2134,74,2607,22,486,546,640,,,176,
流动资产合计(万元),72632,56850,58719,62671,62078,60631,61163,62853,49097,49266,36962,35208,31789,38760,30808,30907,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),1959,1935,1863,1885,1903,1935,1960,1628,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,57191,,56328,,46875,,26466,,24496,24228,18488,,,,,
累计折旧(万元),,22371,,19800,,17954,,8983,,7851,6756,4904,,,,,
固定资产净值(万元),,34820,,36528,,28921,,17483,,16645,17472,13584,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,34820,,36528,28727,28921,28490,17483,16604,16645,17472,13584,6460,6876,6769,7359,
在建工程(万元),,5516,,3155,8469,6535,4723,4160,1948,1610,897,2863,5337,3188,1211,191,
工程物资(万元),,1870,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),5605,5641,5615,5663,8257,5689,4610,2296,2337,2379,2450,2598,2270,2314,2431,2551,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),2358,2358,2358,2358,2120,2120,2120,,,,,,,,,,
长期待摊费用(万元),33,39,44,50,56,62,68,,,,,,,,50,70,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),1232,1069,1051,830,494,481,428,384,386,397,432,572,281,396,278,243,
其他非流动资产(万元),6138,6105,5974,5716,5194,6182,4436,2412,787,277,184,68,785,1703,1480,2904,
非流动资产合计(万元),61016,59853,56939,56185,55221,51924,46834,28363,22061,21307,21435,19686,15132,14477,12219,13317,
资产总计(万元),133648,116703,115658,118857,117299,112555,107997,91216,71158,70573,58397,54894,46922,53237,43027,44224,
短期借款(万元),18360,17574,16330,17330,19272,20926,21209,18768,3800,4200,5820,5900,3318,8718,3212,6841,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),1,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,400,,158,,
应付账款(万元),12583,16189,,19006,,14856,14043,13410,11856,12203,11858,10878,6505,6924,5805,6385,
预收账款(万元),110,151,141,286,352,250,319,110,46,62,29,40,35,111,45,189,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1229,1742,1877,2229,2181,1971,1824,1896,1808,1658,1787,1669,1437,1482,1223,1095,
应交税费(万元),572,272,546,960,649,829,564,364,552,435,374,455,377,531,660,367,
应付利息(万元),21,15,22,20,,16,10,18,2,1,2,14,3,17,4,5,
应付股利(万元),,,,,,,,,2223,,532,736,,777,450,420,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,1613,,1701,1552,2056,3630,2965,20,19,15,14,43,1258,1966,1994,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
