报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),7808,15163,7641,22260,8918,11801,10770,10955,18625,8344,20116,4988,3683,2260,3062,3464,2986,4153,1980,840,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),1008,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),3528,3278,4173,3164,4035,3507,2922,2303,1738,2578,2080,1484,1560,1795,1390,1452,1301,704,578,885,
应收账款(万元),5367,4003,3074,4779,3815,4578,4533,4810,4321,4277,2727,4312,2694,2197,2998,2619,2320,2245,1795,1505,
预付款项(万元),208,182,229,189,247,258,285,233,85,95,72,42,19,40,15,54,24,151,57,26,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,260,,464,514,484,32,5,23,18,25,4,8,19,29,28,180,,12,21,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),5078,5017,5081,5143,5129,5428,5206,4146,3775,3438,3665,2989,3350,3229,2933,2451,2762,2445,1998,1536,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),27056,21204,29035,13284,23773,17407,23962,24071,15000,18600,7000,,,,,,,,,,
流动资产合计(万元),50346,49106,49971,49281,46430,43462,47712,46523,43567,37350,35686,13819,11315,9540,10428,10068,9574,9698,6419,4813,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,23306,,22272,,22557,,20919,,17989,,16926,15998,15624,14055,9441,9214,6871,6021,4827,
累计折旧(万元),,7592,,6682,,5997,,5230,,4571,,4045,3737,3430,2820,2079,1964,1575,1150,712,
固定资产净值(万元),,15714,,15590,,16561,,15689,,13418,,12881,12261,12194,11235,7362,7250,5296,4872,4115,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,15714,,15590,15844,16561,16297,15689,14320,13418,12934,12881,12261,12194,11235,7362,7250,5296,4872,4115,
在建工程(万元),,6283,,4563,3731,1702,1569,1416,1278,1287,1259,1138,1406,1193,831,1153,1014,337,334,317,
工程物资(万元),,385,,421,,384,303,260,256,244,208,161,152,139,158,160,139,99,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),7478,6094,6097,5936,5951,5864,2249,2273,2296,2297,2316,2334,2339,2314,2313,2310,2298,689,683,706,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),113,113,113,113,113,113,113,113,,,,,,,,,,,,,
长期待摊费用(万元),614,584,571,555,346,170,120,28,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),437,435,405,392,217,218,245,212,145,145,145,145,129,110,110,47,34,29,22,16,
其他非流动资产(万元),419,513,778,612,579,943,1150,807,712,648,585,300,486,823,838,1118,178,1989,133,109,
非流动资产合计(万元),33058,30121,28857,28182,26781,25953,22046,20798,19008,18040,17447,16960,16773,16773,15485,12151,10913,8439,6044,5263,
资产总计(万元),83404,79227,78827,77463,73211,69415,69757,67321,62574,55390,53133,30779,28088,26313,25912,22219,20487,18138,12463,10075,
短期借款(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),1353,714,,,,,,,,,,,,,,,,,,,
应付账款(万元),1609,1614,,2628,,1758,2323,1792,1885,1617,1533,1017,875,640,857,405,350,235,305,416,
预收账款(万元),109,80,45,47,67,170,31,46,60,48,37,22,306,179,58,105,31,89,3,11,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),650,563,525,1079,961,792,533,1048,793,634,224,621,280,276,361,430,451,325,223,113,
应交税费(万元),851,458,580,1361,529,676,550,913,628,669,63,622,220,222,418,390,257,569,277,304,
应付利息(万元),,,,,,,,,,,,,,,,,,,,,
应付股利(万元),33,67,29,29,34,57,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2366,,2358,,3791,3786,3782,31,22,47,17,142,23,17,21,27,29,10,13,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
