报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),20032,27399,10799,16684,20072,17893,20821,21395,25760,28343,5679,5234,2105,1375,908,1440,1508,
结算备付金(万元),,,,,,,,,,0,,,,,,,,
拆出资金(万元),,,,,,,,,,0,,,,,,,,
交易性金融资产(万元),,,,,,,,,,0,,,,,,,,
衍生金融资产(万元),,,,,,,,,,0,,,,,,,,
应收票据(万元),17778,15669,15305,15871,15674,14478,14925,15055,14280,10432,9779,11095,9458,11882,8407,7857,6105,
应收账款(万元),18265,21281,20883,12380,12743,13143,12006,11613,11514,10317,9954,7792,10531,6998,6046,4719,3320,
预付款项(万元),1156,460,710,587,520,709,309,337,401,99,51,130,128,84,87,324,544,
应收保费(万元),,,,,,,,,,0,,,,,,,,
应收分保账款(万元),,,,,,,,,,0,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,0,,,,,,,,
应收利息(万元),,14,9,15,,80,239,173,,0,,,,,,,,
应收股利(万元),,,,,,,,,,0,,,,,,,,
其他应收款(万元),,140,,31,143,82,80,40,50,93,291,1011,209,160,5,176,142,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,0,,,,,,,,
存货(万元),14116,13465,12065,7978,6864,6796,7028,6708,5746,4134,4288,5392,4139,4868,4752,5502,3370,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,0,,,,,,,,
其他流动资产(万元),19026,2959,23355,8921,2300,,,21,,0,,,,,13,39,15,
流动资产合计(万元),93284,81386,83217,62468,58316,53182,55408,55341,57750,53418,30043,30655,26570,25368,20218,20058,15003,
发放贷款及垫款(万元),,,,,,,,,,0,,,,,,,,
可供出售金融资产(万元),,,39,,,0,,9748,,0,,,1000,1000,1000,,,
持有至到期投资(万元),,,,,,,,,,0,,,,,,,,
长期应收款(万元),,,,,,,,,,0,,,,,,,,
长期股权投资(万元),,,,9636,10116,10003,9811,,,0,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),609,596,629,639,1392,1413,1435,1456,1478,1499,1521,1542,1585,1628,1714,2885,1153,
固定资产原值(万元),,44042,,22488,,20245,,19058,,13485,,13321,,12902,9200,,,
累计折旧(万元),,19154,,10746,,9801,,9184,,5454,,4994,,4441,3657,,,
固定资产净值(万元),,24888,,11742,,10444,,9874,,8031,,8327,,8462,5543,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,24888,,11742,10526,10444,10084,9874,9921,8031,8187,8327,8215,8462,5543,5693,3373,
在建工程(万元),,710,,235,257,54,54,54,23,23,23,18,27,49,2886,1577,16,
工程物资(万元),,,,,,,,,,0,,,,,,,,
固定资产清理(万元),,3,,12,,,,,,0,,,,,,,,
生产性生物资产(万元),,,,,,,,,,0,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,0,,,,,,,,
无形资产(万元),7460,7642,6702,1340,1359,1378,1397,1415,1012,1018,1019,1026,1041,1054,1081,1108,463,
开发支出(万元),,,,,,,,,,0,,,,,,,,
商誉(万元),2765,2765,2765,2765,2765,2765,2765,2765,2647,467,467,467,467,467,467,467,,
长期待摊费用(万元),487,125,128,138,111,161,159,146,41,7,8,9,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),368,353,547,148,120,135,120,123,96,94,56,75,93,65,58,48,29,
其他非流动资产(万元),1405,618,1724,506,,,,316,,2040,,,,,,,,
非流动资产合计(万元),40710,37740,37157,27160,26646,26352,25823,25897,15218,13179,11280,11463,12428,12725,12749,11778,5035,
资产总计(万元),133995,119126,120374,89628,84962,79534,81231,81239,72969,66598,41323,42118,38997,38093,32967,31837,20038,
短期借款(万元),,,,,,,,2000,,600,800,1000,2000,2000,3975,4900,2000,
向中央银行借款(万元),,,,,,,,,,0,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,0,,,,,,,,
拆入资金(万元),,,,,,,,,,0,,,,,,,,
交易性金融负债(万元),,,,,,,,,,0,,,,,,,,
衍生金融负债(万元),,,,,,,,,,0,,,,,,,,
应付票据(万元),6322,5946,,5734,,4501,6486,5613,3431,2530,2505,3047,1809,4051,1576,2105,,
