报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),14172,10713,13082,11366,9583,10200,11095,11680,11952,10699,10147,5700,5350,6639,5995,5180,2449,4117,4093,6914,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),14100,15200,16200,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,14,,,,,,,,,,,,,,
应收票据(万元),3318,3314,3475,3315,3802,3767,2222,2870,4032,3203,2047,2740,2622,1616,1079,1262,2546,2348,236,995,
应收账款(万元),28492,28022,27003,29973,28462,27277,24569,26861,23986,23477,27119,25679,23259,20712,21183,17576,17311,18686,15706,8610,
预付款项(万元),1044,1076,1527,1584,1933,2062,1854,1289,903,928,867,452,847,439,773,1104,373,446,332,132,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,228,,195,321,304,338,297,343,371,398,729,632,766,793,691,674,463,406,456,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),19361,19073,18193,18953,19816,17591,16006,15679,14696,13319,12932,14157,12849,12100,10133,10672,9471,7454,8258,6893,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),785,1048,1066,15002,14879,15185,17339,15956,15706,14732,17663,767,470,1133,1081,201,254,17,1320,325,
流动资产合计(万元),81770,78673,80838,80387,78795,76386,73436,74632,71619,66730,71174,50223,46029,43406,41036,36686,33078,33532,30351,24325,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1500,,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),698,580,665,666,654,639,619,643,846,766,805,771,580,449,348,260,167,153,213,149,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),165,187,209,231,253,274,296,844,876,907,938,969,1000,1031,1094,1156,1218,1343,1467,1582,
固定资产原值(万元),,45366,,44548,,42620,,38824,,35940,,32659,,31338,29093,,,,,,
累计折旧(万元),,23566,,21965,,20372,,18947,,17596,,16541,,15601,14921,,,,,,
固定资产净值(万元),,21800,,22584,,22248,,19878,,18343,,16117,,15737,14172,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,21800,,22584,22085,22248,21580,19878,18603,18343,16709,16117,15840,15737,14172,12298,10635,7928,7368,6573,
在建工程(万元),,2050,,1505,1973,1842,2202,1477,1528,1429,999,511,726,654,733,680,989,4,361,270,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,20,,13,,17,9,9,,,,,1,10,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),623,639,655,658,675,693,711,561,580,522,537,552,531,545,446,452,464,505,517,534,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),1076,1173,1161,1133,1154,1149,1108,997,977,970,1019,1086,942,987,1061,1119,1071,557,313,253,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),688,638,605,640,898,837,763,817,730,730,663,705,642,606,526,466,437,337,286,92,
其他非流动资产(万元),763,481,477,757,922,676,515,1767,1116,1466,1301,768,258,392,227,671,591,179,245,408,
非流动资产合计(万元),28978,29066,29058,29687,30114,29876,29303,28493,26756,26633,24471,22979,22020,21911,20107,17102,15573,11007,10769,9862,
资产总计(万元),110748,107739,109897,110074,108909,106262,102739,103125,98374,93363,95645,73202,68049,65317,61143,53788,48651,44539,41120,34187,
短期借款(万元),,,,,,,,,,100,100,9000,8000,7800,8600,7690,5790,7787,9413,9409,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,8,7,,26,43,,,,,,,,,,,,,,,
应付票据(万元),3523,3724,,3854,,3514,2939,2846,2325,1249,1753,1847,1734,1880,1014,620,568,681,133,182,
应付账款(万元),13610,13577,,14707,,15456,12938,13654,11590,9885,11730,13625,12493,12522,11670,10555,9620,9171,8811,5378,
预收账款(万元),275,310,269,239,240,314,311,308,184,190,218,159,193,149,84,233,354,95,142,195,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
