报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),12562,16873,16357,30887,10588,17616,15499,21883,16918,18127,18195,21315,5032,21261,6595,9212,7061,9041,8498,4056,
结算备付金(万元),,0,,,,,,,,,,,0,,,,,,,,
拆出资金(万元),,0,,,,,,,,,,,0,,,,,,,,
交易性金融资产(万元),,0,,,,,,,,,,,0,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,0,,,,,,,,
应收票据(万元),3144,3250,4867,6260,5426,5955,9410,10840,1605,895,857,1456,770,879,407,1921,1572,1480,1785,50,
应收账款(万元),103517,97810,94651,94675,84865,83902,31822,34119,30644,33945,28315,35668,27568,26563,22757,26148,26495,24116,18947,12605,
预付款项(万元),8581,7587,6740,7234,11621,6110,2199,1728,4605,3842,2190,1177,3963,1616,1741,609,378,951,557,1299,
应收保费(万元),,,,,,,,,,,,,0,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,0,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,0,,,,,,,,
应收利息(万元),,4,,,,,,,,,,0,0,,,,,,,,
应收股利(万元),,0,,,,,,,,,,0,0,,,,,,,,
其他应收款(万元),,5093,,2743,4311,3741,1413,1094,1183,1175,976,711,618,1003,825,609,526,602,598,850,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,0,,,,,,,,
存货(万元),41488,35355,31345,19689,32919,30518,17742,12167,19359,14329,10454,7094,10257,8708,7946,5697,6323,9755,10528,3967,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),56,56,,56,,,,,,,,,0,,,,,,,,
其他流动资产(万元),1939,734,235,253,868,865,314,133,773,1263,5031,3924,10090,328,,,,,,,
流动资产合计(万元),177454,166763,158262,161797,150598,148707,78398,81964,75087,73577,66017,71345,58297,60358,40271,44196,42354,45945,40913,22827,
发放贷款及垫款(万元),,,,,,,,,,,,,0,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,0,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,0,,,,,,,,
长期应收款(万元),28,65,81,81,,,,,,,,,0,,,,,,,,
长期股权投资(万元),275,206,235,244,243,208,217,232,210,213,206,210,216,227,206,207,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),282,291,300,309,318,327,337,346,355,365,374,383,392,402,,,,,,,
固定资产原值(万元),,40699,,17973,,17617,,4347,,2702,,2500,,1288,2023,2009,1817,1733,1473,1780,
累计折旧(万元),,7087,,6766,,6303,,1283,,1062,,956,,836,1166,1102,928,745,649,838,
固定资产净值(万元),,33611,,11208,,11314,,3064,,1641,,1544,,451,857,908,889,988,824,941,
固定资产减值准备(万元),,,,132,,,,,,2,,2,,2,2,2,2,,,,
固定资产(万元),,33611,,11076,11174,11314,2998,3064,1723,1639,1496,1541,438,449,855,906,887,986,822,941,
在建工程(万元),,1205,,1128,412,235,,0,0,,129,129,0,,,,,,,,
工程物资(万元),,,,,,,,,,,,,0,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,0,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,0,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,0,,,,,,,,
无形资产(万元),5144,5397,5301,5239,4699,4847,683,744,767,827,529,571,473,274,298,321,456,392,169,219,
开发支出(万元),1797,1116,,,,,,,,,,,0,,,,,,,,
商誉(万元),119235,119235,119235,119235,119235,119235,,,,,,,0,,,,,,,,
长期待摊费用(万元),1842,1857,958,61,21,65,110,154,196,270,278,279,207,233,188,159,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1773,2002,1989,1968,1846,1752,1218,1133,796,834,1080,931,771,764,922,815,775,603,407,257,
其他非流动资产(万元),746,746,746,12934,10123,5622,746,746,746,,,,0,,,,,,,,
非流动资产合计(万元),165759,165731,164551,152275,148071,143605,6308,6419,4794,4147,4091,4044,2497,2349,2469,2408,2118,1981,1398,1417,
资产总计(万元),343213,332494,322813,314072,298669,292311,84707,88383,79881,77724,70109,75389,60794,62707,42740,46604,44472,47926,42310,24244,
短期借款(万元),18692,15940,9234,12769,9204,10133,5433,5251,4386,4637,4337,2500,2535,5060,3760,5360,5500,6400,4000,4964,
向中央银行借款(万元),,,,,,,,,,,,0,0,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,0,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,0,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,0,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,0,,,,,,,,
应付票据(万元),10122,7458,,3472,,2801,2864,3674,5300,3624,1031,2179,1546,791,1491,1439,1044,3533,3315,1061,
应付账款(万元),21698,21098,,21749,,17133,6761,9107,5850,5812,3951,8567,4258,3829,5140,6089,6377,7542,7254,3493,
预收账款(万元),9809,6973,7922,4346,10015,8349,4230,3114,4516,1508,152,497,1392,1353,1137,879,1699,3752,5540,1864,
卖出回购金融资产款(万元),,,,,,,,,,,,,0,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,0,,,,,,,,
应付职工薪酬(万元),3346,2973,2762,4900,3227,2662,655,755,109,609,618,606,154,130,727,737,1030,1271,1066,816,
应交税费(万元),3113,3118,3860,4509,2869,2747,158,1127,135,139,391,1648,123,164,-96,1234,1937,1827,1811,999,
应付利息(万元),,0,40,34,,22,16,10,,,,0,24,18,12,6,,,,,
应付股利(万元),,4,,,,,,,,914,,,0,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,11853,,22191,23040,21791,765,1228,435,977,632,721,130,114,73,170,143,241,275,445,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,0,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,0,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,0,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,0,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),8249,2723,2701,3019,,,,,,,,,0,,,,,,,,
其他流动负债(万元),1034,824,539,1406,35,35,43,740,0,128,328,328,0,,,,,,,,
流动负债合计(万元),76954,72964,74023,78395,68759,65673,20925,25006,20730,18346,11440,17046,10162,11458,12244,15914,17730,24566,23261,13641,
长期借款(万元),18679,12881,880,1236,,,,,,,,,0,,,,,,,,
应付债券(万元),,,,,,,,,,,,,0,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,0,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,0,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,0,,,,,,,,
长期递延收益(万元),432,436,440,444,449,453,457,461,,,,,0,,,,,,,,
递延所得税负债(万元),810,835,825,845,869,880,,,,,,,0,,,,,,,,
其他非流动负债(万元),,0,11027,,,,,,,,,,0,,,,,,,,
非流动负债合计(万元),19921,14152,13173,2525,1318,1333,457,461,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),96875,87116,87196,80921,70077,67006,21382,25467,20730,18346,11440,17046,10162,11458,12244,15914,17730,24566,23261,13641,
实收资本(或股本)(万元),31369,17427,16975,16975,16975,16975,12186,12186,12186,7616,7616,7616,7616,7616,5710,5710,5710,5710,5710,1000,
资本公积(万元),168367,182309,175118,175118,175118,175118,22321,22321,22343,26913,26913,26913,26996,26996,9257,9257,9257,9257,9257,1,
减:库存股(万元),,,,,,,,,,,,,0,,,,,,,,
专项储备(万元),,,,,,,,,,,,,0,,,,,,,,
盈余公积(万元),2306,2306,2306,2306,2257,2257,2257,2257,1916,1916,1916,1916,1578,1578,1578,1578,1247,916,490,1115,
一般风险准备(万元),,,,,,,,,,,,,0,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
