报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),244928,219211,277708,228371,248523,231472,277275,293484,300753,287585,314957,286357,188537,146255,139853,124146,117768,48626,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,2100,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,10,16,30,69,65,35,60,59,37,2,3,3,
应收账款(万元),12948,7820,7232,3833,3169,2583,2972,1578,2412,1465,1563,1258,2017,1258,1162,2368,1965,2503,
预付款项(万元),28855,26054,28425,28854,28616,27953,24811,20900,23548,20462,27931,25814,24118,27127,28161,23054,19164,23880,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,11199,,10604,15256,16817,15282,3842,4881,3665,3822,3747,5991,5629,5118,3379,3526,2986,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),153252,128162,120793,129042,122645,115071,121260,125286,119800,102860,104311,129900,94740,117601,105999,107935,87854,183344,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),13180,15194,20756,8917,18620,18477,46276,3466,22272,20633,5495,3802,1668,3851,3201,5175,6616,7972,
流动资产合计(万元),464011,409738,465920,409620,436828,412373,487888,448571,473696,436740,458144,450913,317131,301781,283531,266058,236896,269313,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,13042,10810,,
可供出售金融资产(万元),,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),18816,16915,13062,11929,11829,11903,11949,12009,90,118,148,174,207,280,321,139,294,216,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,327604,,302323,,274459,,222177,,210133,,207842,202743,195247,,,,,
累计折旧(万元),,132918,,124501,,109716,,103594,,101299,,95756,92676,83697,,,,,
固定资产净值(万元),,194686,,177822,,164743,,118583,,108834,,112086,110067,111550,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,194686,,177822,178233,164743,170888,118583,107900,108834,110169,112086,110067,111550,114649,95246,85267,91218,
在建工程(万元),,31310,,22264,12465,7495,5266,2379,5305,3531,2796,2428,911,44,,10513,8017,5528,
工程物资(万元),,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,1289,1057,1289,722,722,722,722,722,722,597,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),17368,16982,17087,14897,13932,10272,11043,10399,10366,10409,10381,10499,10624,9427,8988,7008,7244,7045,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),25661,25661,25661,25661,30527,30527,29966,,,,,,,,,,,,
