报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,
货币资金(万元),28390,53390,57508,34970,30274,21943,20357,22837,12360,10133,7205,6697,6361,4733,2793,1890,7103,2805,
结算备付金(万元),0,0,,,,,,,,,,,,,,,,,
拆出资金(万元),0,0,,,,,,,,,,,,,,,,,
交易性金融资产(万元),0,0,0,0,,,,0,,,,,,,,,,,
衍生金融资产(万元),0,0,,,,,,0,,,,,,,,,,,
应收票据(万元),27535,20664,30583,27248,26185,31914,24722,15443,17339,21567,16859,14596,7352,7069,2167,4945,4241,3771,
应收账款(万元),49311,48964,51615,59269,47261,42833,37924,34182,25340,22987,26225,21766,22352,18016,18428,12537,11310,8619,
预付款项(万元),882,807,1098,645,3083,711,620,667,1041,470,754,328,896,1823,221,425,471,354,
应收保费(万元),0,0,,,,,,,,,,,,,,,,,
应收分保账款(万元),0,0,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),0,0,,,,,,,,,,,,,,,,,
应收利息(万元),0,0,0,0,,189,143,0,,,,,,,,,,,
应收股利(万元),0,0,0,0,,,,0,,,,,,,,,,,
其他应收款(万元),,254,,208,281,156,244,120,163,92,192,235,266,308,220,76,51,246,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),0,0,,,,,,,,,,,,,,,,,
存货(万元),44181,42449,35972,38128,38033,30869,26432,22134,19085,16338,12001,10229,11058,12708,11004,7065,6755,7021,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),0,0,0,0,,,,0,,,,,,,,,,,
其他流动资产(万元),1269,2387,1666,4020,2996,14165,27357,1349,483,3706,1199,,,,,,,,
流动资产合计(万元),151846,168915,178765,164489,148114,142780,137798,96732,75810,75294,64435,53851,48285,44656,34833,26938,29931,22816,
发放贷款及垫款(万元),0,0,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),0,0,0,0,,,,0,,,,,,,,,,,
持有至到期投资(万元),0,0,0,0,,,,0,,,,,,,,,,,
长期应收款(万元),2569,2569,2569,2569,1921,1421,2424,2424,1848,1848,2663,2884,2208,2073,1126,500,500,,
长期股权投资(万元),0,,0,0,,,,0,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),0,,0,0,,,,0,,,,,,,,,,,
固定资产原值(万元),,163887,,141005,,108587,,91151,71401,68516,64797,,,,,31224,29608,20171,
累计折旧(万元),,36973,,30823,,26105,,22160,20764,19454,16939,,,,,7591,7201,5743,
固定资产净值(万元),,126914,,110182,,82482,,68990,50636,49062,47858,,,,,23633,22407,14428,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,126914,,110182,87628,82482,78722,68990,50636,49062,47858,36384,29689,28969,26346,23633,22407,14428,
在建工程(万元),,22545,,28453,34991,33496,31201,25796,29175,24047,11166,4863,6855,5387,2647,265,286,1727,
工程物资(万元),,,,,,,,0,,,,,,,,,,,
固定资产清理(万元),,,,,,,,0,,,,,,,,,,1,
生产性生物资产(万元),0,0,0,0,,,,0,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),0,0,0,0,,,,0,,,,,,,,,,,
