报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),18203,24426,10541,19454,23715,18260,15363,16165,20757,43601,4432,8373,5374,6430,4012,8315,8934,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),10428,10192,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,25,,,,,,,,,,,,,,
应收账款(万元),837,394,233,96,59,180,143,133,248,351,14,18,2,111,177,67,243,
预付款项(万元),415,683,516,947,850,1503,937,686,441,1084,1308,650,225,200,177,446,1122,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,76,,56,112,209,183,74,196,83,46,41,54,50,65,66,67,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),13856,14718,14701,12792,13854,13749,11805,13111,11930,10633,9939,10430,8909,10039,10578,10147,9454,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),32000,19000,30000,13000,14000,17000,21400,17017,27500,,2000,,,,,,,
流动资产合计(万元),75865,69488,56117,46370,52590,50901,49832,47187,61072,55753,17739,19512,14565,16830,15010,19042,19821,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,26000,18000,15000,10600,15000,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),743,776,809,842,853,893,933,973,1013,1053,1093,1133,1293,1373,1452,,,
固定资产原值(万元),,45943,,45458,,45454,,45233,,44720,,44661,44510,,44724,,,
累计折旧(万元),,19593,,18484,,17392,,16427,,15320,,14254,12391,,10536,,,
固定资产净值(万元),,26350,,26974,,28061,,28806,,29400,,30406,32119,,34188,,,
固定资产减值准备(万元),,140,,140,,140,,140,,140,,195,195,,367,,,
固定资产(万元),,26210,,26834,27400,27921,28106,28666,28707,29260,29784,30211,31923,32793,33821,34267,5648,
在建工程(万元),,861,,88,68,25,,,,,,305,,,,,18727,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),5628,5650,5636,5677,5726,5559,5601,5637,5682,5727,5728,5770,5909,5980,6056,6226,6399,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,980,980,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),679,679,713,711,662,765,662,662,448,448,426,540,502,639,786,555,635,
其他非流动资产(万元),,,,,,,,,,,,,,,,,,
非流动资产合计(万元),33875,34177,45637,60153,52711,50164,45902,50938,35850,36488,37031,37959,39627,40784,42116,42028,32388,
资产总计(万元),109741,103665,101754,106523,105301,101065,95733,98125,96923,92240,54770,57471,54192,57614,57126,61070,52209,
短期借款(万元),,,,,,,,,,,2000,1000,,8000,2500,6000,8000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),3356,2944,,2425,,2847,650,3166,3200,2635,640,2560,2858,2775,3508,4369,3232,
应付账款(万元),5322,4488,,3742,,5612,4381,3199,5016,5216,4399,2475,2693,4358,2572,4197,3604,
预收账款(万元),3745,3446,4190,5804,4009,3116,3039,4986,5641,5111,5169,8403,6204,4894,5460,6093,4357,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1352,1023,788,1409,1427,1067,721,1266,1041,1022,307,1055,1001,583,837,892,396,
应交税费(万元),1202,219,-606,2310,1697,872,2990,2550,1070,858,1299,1085,1255,794,1216,774,879,
应付利息(万元),,,,,,,,,,5,9,8,18,30,24,31,42,
应付股利(万元),,,,,,2688,,,1088,,,,930,1000,7000,1771,750,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,7522,,7578,8626,9023,8248,9231,8309,3717,3305,3954,4282,4378,4731,4032,1707,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,3344,1880,1880,,,,700,,
其他流动负债(万元),,,,,,,,,,,,10,,,,,,
流动负债合计(万元),21724,19642,16079,23268,25726,25225,20030,24397,25365,21909,19008,22431,19241,26812,27847,28860,22966,
长期借款(万元),,,,,,,,,,,2320,2320,10100,10150,10150,10200,8900,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,765,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),545,574,602,630,651,679,708,736,,793,822,850,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),545,574,602,630,651,679,708,736,765,793,3142,3170,10100,10150,10150,10200,8900,
负债合计(万元),22269,20215,16681,23899,26377,25905,20738,25133,26129,22702,22149,25601,29341,36962,37997,39060,31866,
实收资本(或股本)(万元),15133,15142,11648,11649,11649,8961,8961,8961,8667,8667,6500,6500,6500,6500,6500,6500,6500,
资本公积(万元),31794,31769,35172,35094,34822,37235,36960,36686,32178,32178,,,,,,,,
减:库存股(万元),2974,3109,3109,3130,4472,4472,4472,4472,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),5875,5494,5039,5039,4480,4480,4051,4051,3582,3582,3250,3250,3250,3250,3250,3066,2535,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),37645,34155,35131,33971,32444,28955,29495,27766,26366,25111,22870,22120,15101,10902,9379,12392,10332,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),87472,83450,85073,82624,78924,75160,74996,72992,70793,69539,32620,31870,24851,20652,19129,21958,19367,
少数股东权益(万元),,,,,,,,,,,,,,,,52,975,
所有者权益(或股东权益)合计(万元),87472,83450,85073,82624,78924,75160,74996,72992,70793,69539,32620,31870,24851,20652,19129,22010,20342,
负债和所有者权益(或股东权益)总计(万元),109741,103665,101754,106523,105301,101065,95733,98125,96923,92240,54770,57471,54192,57614,57126,61070,52209,		
