报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),53160,62682,56682,71074,67300,84173,73288,69449,87222,67964,58160,56101,78617,52317,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),372,100,790,1633,403,,,119,,20,40,,,,
应收账款(万元),38627,37667,29839,23172,22522,,16764,13788,14729,17699,11367,11489,10802,6859,
预付款项(万元),1698,1585,1047,3588,1521,1270,1664,1067,1417,1761,1138,697,12634,8337,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,48,6,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,3958,,6721,3735,4164,2611,4303,3830,3600,7396,2654,3400,3167,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),2699,2140,2420,2009,1654,1604,1413,1347,1200,2170,3193,1537,732,602,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),8007,7943,7710,7170,7034,6647,,,,,,,,,
其他流动资产(万元),12711,12182,14095,13889,8611,7633,9989,7315,5655,5034,5134,4690,1775,,
流动资产合计(万元),153915,155570,141441,129263,112780,125932,111862,103412,120301,102892,90464,83584,113196,74867,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),431416,419634,405486,383600,342644,315189,297024,285146,265961,254603,229635,203356,172071,124469,
长期股权投资(万元),6905,6905,3123,3122,6222,3400,,,350,350,350,350,350,350,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,8125,,7636,,3032,2961,2799,,,2441,2137,,,
累计折旧(万元),,3013,,2682,,1836,1764,1677,,,1419,1183,,,
固定资产净值(万元),,5112,,4954,,1196,1197,1122,,,1022,954,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,5112,,4954,1157,1196,1197,1122,1081,990,1022,954,665,706,
在建工程(万元),,,,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),574485,539915,501072,441125,267127,256582,244087,225096,215679,209514,187049,130412,159783,134577,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),4391,4391,4391,4391,4391,4391,4391,,,,,,,,
长期待摊费用(万元),66,75,83,130,100,108,117,125,134,142,161,17,54,81,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),19853,19524,18519,17994,16091,15823,14954,14549,13987,13503,14013,10292,104,,
其他非流动资产(万元),82758,75701,73679,69662,64988,62348,50631,51564,49644,46083,38560,19837,,,
非流动资产合计(万元),1125078,1071591,1012705,924978,702720,659037,612401,577601,546835,525185,470789,365217,333026,260183,
资产总计(万元),1278993,1227161,1154146,1054242,815500,784969,724263,681014,667136,628076,561253,448801,446222,335050,
短期借款(万元),212209,197100,148400,85400,14400,15400,30747,31015,29098,29400,31000,25838,44500,28500,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,
应付账款(万元),102157,105271,,90085,,,36285,48042,42817,39416,36448,22708,25137,15431,
预收账款(万元),,,,,87,87,50,87,973,2152,1692,2205,,,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),3782,3557,2794,7600,3332,3039,2599,5276,2990,2957,4839,4531,2720,1913,
应交税费(万元),5383,5395,4820,4024,4239,4331,3665,3396,3525,4031,4573,3240,3323,1795,
应付利息(万元),2821,1640,2613,1414,2190,,2065,1055,1615,923,918,711,1155,358,
应付股利(万元),,9240,,,,,,129,131,6039,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,17414,,35577,,7137,8238,3885,3510,3226,3036,1758,2451,1771,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,80,,,67,67,67,67,67,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),69191,59562,51671,53959,40761,41869,34840,36493,34590,33569,32997,10363,11348,13034,
其他流动负债(万元),,,80,,67,67,,,,,,,,,
流动负债合计(万元),414507,400013,339342,278755,123796,118231,118830,129445,119316,121780,115571,71355,90633,62803,
长期借款(万元),482701,458719,447485,439055,364002,351474,335506,291409,292397,250913,199370,154634,104001,129943,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,30121,,,30692,30874,31784,31969,32266,32563,33157,33638,27585,16822,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),4627,3123,3062,2049,1717,1733,1750,1767,1783,1800,1833,,,,
递延所得税负债(万元),12349,11949,11457,10971,6013,5503,5193,2960,2715,2502,1658,398,6264,4339,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),529664,503974,493310,482585,402424,389584,374233,328105,329161,287778,236018,188671,137849,151103,
负债合计(万元),944171,903986,832651,761340,526220,507815,493063,457550,448477,409558,351589,260025,228482,213906,
实收资本(或股本)(万元),116120,116120,116120,116120,116120,116120,104500,104500,104500,104500,104500,104500,104500,70000,
资本公积(万元),85879,85880,85880,85880,85880,85880,62898,62898,62898,62898,62898,62898,62898,8004,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),7153,7153,7153,7153,5638,5638,5638,5638,3351,3354,3351,2238,1459,1459,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),111953,101362,100794,76899,75259,67946,56853,51137,48541,48100,39047,20195,50561,43357,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),320275,309701,309149,285241,282073,274629,228677,223164,218359,218218,209365,188776,217739,121143,
少数股东权益(万元),14546,13473,12345,7660,7207,2525,2524,300,300,300,300,,,,
所有者权益(或股东权益)合计(万元),334822,323174,321494,292902,289280,277154,231200,223464,218659,218518,209665,188776,217739,121143,
负债和所有者权益(或股东权益)总计(万元),1278993,1227161,1154146,1054242,815500,784969,724263,681014,667136,628076,561253,448801,446222,335050,		
