报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10406,6705,8034,8843,9948,7052,8559,21488,4336,4490,6343,4812,4628,5679,8131,1452,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),20500,10500,,,,,,,,,,,21,92,73,69,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),4203,7323,5431,3562,1535,2609,3281,3641,2087,3967,3140,4428,2216,2253,2766,2342,
应收账款(万元),14749,13989,15138,15184,14871,13785,15118,14317,17368,13735,13565,13341,12276,12231,10734,8007,
预付款项(万元),1736,351,92,115,592,153,602,379,1116,95,1138,209,396,218,492,123,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,22,,66,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,103,,75,169,127,184,103,140,137,91,122,659,2324,925,1174,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),6072,5566,6349,5968,6059,6595,6105,6161,4983,5523,5656,4233,5678,5101,5440,4639,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),226,10734,16366,16247,21769,22458,20452,9445,121,116,255,28,13,9,12,29,
流动资产合计(万元),59162,55294,51511,50060,54944,52778,54301,55535,30152,28063,30189,27172,25887,27907,28573,17835,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,5000,5000,,,,,,,,,,,150,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),3941,3985,4029,4073,4906,4946,209,210,211,213,217,543,566,590,2081,1773,
固定资产原值(万元),,23241,,23312,,22247,,22065,,21770,21646,20615,,19919,,,
累计折旧(万元),,13164,,12587,,11818,,11144,,10432,9682,8427,,7176,,,
固定资产净值(万元),,10078,,10725,,10428,,10921,,11338,11964,12188,,12743,,,
固定资产减值准备(万元),,42,,42,,42,,42,,42,42,42,,42,,,
固定资产(万元),,10035,,10683,10230,10386,13589,10879,11569,11296,11922,12146,12580,12701,10409,10388,
在建工程(万元),,2100,,1783,1643,1137,711,3731,3065,3081,2175,545,243,184,2535,484,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),1475,1481,1454,1459,1471,1481,3193,2411,2428,2443,2470,2537,2568,2599,2397,2621,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),368,343,352,365,337,349,348,333,19,71,23,4,5,7,5,34,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),287,282,266,273,268,264,279,277,312,308,305,370,343,229,223,143,
其他非流动资产(万元),,,,,,,,,,,,,,,,,
非流动资产合计(万元),18164,18226,23547,23636,18856,18563,18328,17841,17605,17413,17111,16144,16306,16310,17799,15443,
资产总计(万元),77327,73520,75058,73696,73799,71341,72629,73376,47757,45477,47299,43317,42193,44217,46372,33278,
短期借款(万元),4000,4500,6000,5500,6000,4800,4490,6070,9670,10650,12130,11970,14090,17040,17970,11340,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),4564,4185,,,,,,,,,,,,,,,
应付账款(万元),3033,2139,,2294,,2480,3120,2943,3102,2621,2347,1416,1613,2095,2600,1512,
预收账款(万元),121,269,157,370,127,344,352,188,70,34,199,132,181,107,2121,247,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),428,288,287,722,249,244,285,316,266,203,355,301,218,266,273,236,
