报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),5040,4131,7112,11410,8115,4333,12747,7797,17537,23493,935,4411,3294,2069,4973,6057,7489,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,40,40,,188,,49,49,47,5,,,21,,27,
应收账款(万元),10479,16842,,17471,15144,14688,10643,13712,11788,10771,10139,12067,11716,10343,13156,8841,7321,
预付款项(万元),1377,5202,4557,4172,2431,3451,3548,1728,2429,1785,1571,1011,1125,1433,888,1446,630,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,77,,123,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,851,,975,1135,1473,1267,1189,738,1155,1196,1063,867,888,881,664,754,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),13644,14366,11939,12076,14481,10598,10108,8988,10265,10359,9051,6520,6824,8425,8777,9389,7073,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),347,523,499,506,7502,8153,69,10198,11,261,147,16,124,271,1657,1210,145,
流动资产合计(万元),33190,41915,40500,46650,48848,42774,38572,43734,42817,47873,23086,25093,23951,23430,30352,27606,23438,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),6358,6575,5036,5017,4498,4440,4465,4482,500,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),227,234,241,248,255,262,269,276,283,289,296,303,331,345,111,,,
固定资产原值(万元),,41532,,39698,,30208,,25424,,23424,,17993,17522,,13604,,,
累计折旧(万元),,9423,,8188,,6970,,6099,,5815,,5198,4099,,3323,,,
固定资产净值(万元),,32109,,31511,,23238,,19324,,17610,,12796,13423,,10282,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,32109,,31511,23670,23238,19141,19324,17594,17610,17410,12796,13423,9917,10282,6204,4842,
在建工程(万元),,681,,349,7782,269,2025,1019,664,846,499,4145,635,1760,602,368,1008,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),5493,5541,5488,5605,5635,5679,5701,5019,5051,5095,5127,5168,4084,4108,4146,3405,2203,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),129,129,42,147,151,144,165,95,119,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),783,705,707,783,628,633,586,641,428,379,474,492,416,592,608,323,217,
其他非流动资产(万元),246,1332,1741,1985,3905,10633,12324,10142,9418,4138,856,943,1199,2609,2213,4566,1623,
非流动资产合计(万元),47567,47307,45728,45645,46525,45298,44675,40997,34056,28357,24662,23847,20088,19329,17961,14867,9892,
资产总计(万元),80757,89222,86228,92295,95373,88071,83247,84731,76873,76230,47749,48940,44039,42759,48313,42472,33331,
短期借款(万元),11000,10924,9924,11174,14466,14000,13000,13000,7800,7800,3500,3000,,1500,5000,7500,3500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,350,2350,3197,4157,3480,
应付账款(万元),819,4745,,7224,,3634,2766,4555,4010,4624,4353,4373,4572,4672,6224,5384,4071,
预收账款(万元),34,5403,4197,5408,8290,4300,3481,2778,4288,4240,3651,4247,5670,4093,5066,6926,6144,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),344,506,373,672,572,541,379,557,482,525,440,542,781,284,632,676,843,
应交税费(万元),209,357,462,1235,586,927,143,1465,686,201,123,1248,709,617,772,262,357,
应付利息(万元),,11,,10,,15,,16,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,2360,,1198,665,1593,1629,722,512,517,640,686,707,963,687,702,532,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
