报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),27731,25695,37522,42867,58747,60952,60814,58994,59596,47141,50711,19211,20376,15900,14443,10177,6865,4951,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,11,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),14815,7647,12212,10364,7838,4925,8018,5310,5039,3751,3527,2553,1937,3453,3374,3022,3707,2320,
应收账款(万元),89154,68179,50422,54213,46309,40494,34774,40249,36500,31350,31995,34088,25010,23912,24795,21845,13290,14074,
预付款项(万元),2651,1694,1656,775,1008,1202,1775,908,696,435,619,350,439,463,158,73,48,164,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,0,,,,56,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,2638,,1101,700,641,679,436,549,449,426,405,402,441,332,193,157,326,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),48005,30067,23852,20016,19536,16920,16687,13281,15475,11622,13425,11648,11541,8804,6298,5083,5920,5862,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),3103,1926,979,203,104,72,194,134,278,188,832,270,83,280,116,62,96,150,
流动资产合计(万元),191796,137845,127805,129538,134243,125207,122942,119368,118133,94937,101536,68525,59788,53252,49516,40456,30083,27856,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,400,400,400,400,400,400,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,11000,0,,,,,,,2,2,2,2,118,163,19,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,46282,,37081,,31629,,19981,,18184,,16262,14668,14059,12521,,,,
累计折旧(万元),,11734,,8483,,7601,,7189,,6472,,5767,5548,5247,4695,,,,
固定资产净值(万元),,34547,,28598,,24028,,12792,,11712,,10495,9120,8811,7825,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,34547,,28598,23812,24028,22874,12792,12153,11712,10849,10495,9120,8811,7825,6688,6285,5327,
在建工程(万元),,16874,,9924,310,94,270,8491,8324,7664,7627,7555,7160,7108,6613,1734,103,31,
工程物资(万元),,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),19207,17801,11588,11662,1789,1768,1743,1759,1777,1794,1812,1769,1776,1787,1809,1875,1911,1091,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),15542,14256,122,122,122,122,122,122,122,122,122,122,122,122,122,,,,
长期待摊费用(万元),8183,2341,1731,1378,435,394,248,278,334,396,423,289,277,253,231,231,269,128,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),2536,1929,1306,1204,825,621,441,428,419,400,403,441,394,374,343,325,214,238,
其他非流动资产(万元),10647,22324,4229,4513,5983,2836,2007,1445,1369,790,398,573,355,438,309,47,51,74,
非流动资产合计(万元),130281,110472,71696,57802,33675,30263,28104,25715,24898,22878,21637,21247,19206,18896,17369,11063,8852,6890,
资产总计(万元),322077,248317,199501,187339,167918,155470,151046,145083,143032,117815,123172,89772,78994,72148,66885,51519,38935,34746,
短期借款(万元),25700,20700,5000,,,,,,,,0,100,100,100,,1380,770,1990,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),14005,4546,,4287,,4120,2675,2851,2655,3729,5050,2789,4572,1693,2631,792,496,601,
应付账款(万元),66708,44159,,35050,,18924,23218,20242,22394,18419,20803,23349,15064,14673,14156,11664,9095,9064,
预收账款(万元),237,321,174,65,111,46,37,27,44,31,31,41,123,60,33,79,60,105,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),5223,3769,3648,3257,1873,1687,2424,1629,1599,1398,1948,1520,1150,1179,868,762,670,643,
应交税费(万元),2459,2174,1191,1785,949,1086,859,1092,838,713,293,603,864,668,1198,941,540,119,
应付利息(万元),30,23,,0,,,,,,,,,,11,,,,,
应付股利(万元),,,,0,,,,,,,,,,,,33,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,4414,,5571,5583,4634,240,188,269,255,385,379,77,229,363,95,78,38,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1394,352,,,,,,,,,1200,1200,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),119504,80457,53329,50014,37049,30498,29453,26028,27799,24546,29710,29981,21951,18613,19248,15746,11709,12559,
长期借款(万元),1200,1280,,,,,,,,,1145,1045,2545,2545,1238,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,25,,,,,,,,,,,,8,56,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),29672,22801,25333,21367,21257,21288,21517,22175,22201,2228,2254,2280,2189,1246,1291,835,350,230,
递延所得税负债(万元),3156,2042,,,,,,,,,,,,,,,,0,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),34202,26148,25333,21367,21257,21288,21517,22175,22201,2228,3399,3325,4734,3800,2585,835,350,230,
负债合计(万元),153707,106605,78661,71382,58306,51787,50970,48203,50000,26773,33109,33306,26685,22413,21833,16581,12059,12790,
实收资本(或股本)(万元),30625,30627,20418,20420,20420,20360,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),23924,24198,33158,32441,30344,28766,34084,34084,34084,35217,35217,5789,5789,5789,5789,5789,5789,5661,
减:库存股(万元),3141,3523,5289,5311,5329,4400,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),7213,6455,4900,4608,4364,4053,3785,3602,3365,3146,3035,2945,2771,2614,2341,1629,1006,636,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),83884,74285,66336,62590,58649,53904,51384,48368,44825,41618,40733,39211,35377,33027,28866,20064,12630,8186,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),142531,132056,119522,114758,108461,102671,99211,96036,92265,89986,89004,55467,51437,48926,44482,34938,26877,21956,
少数股东权益(万元),25840,9656,1317,1200,1151,1012,865,843,767,1056,1059,998,872,809,571,,,,
所有者权益(或股东权益)合计(万元),168370,141712,120839,115958,109612,103683,100076,96879,93032,91042,90063,56465,52309,49735,45052,34938,26877,21956,
负债和所有者权益(或股东权益)总计(万元),322077,248317,199501,187339,167918,155470,151046,145083,143032,117815,123172,89772,78994,72148,66885,51519,38935,34746,		
