报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),116634,119721,165704,65787,83846,69510,66874,79677,76484,54614,74040,53513,111769,29175,47947,48054,43436,58547,76243,51665,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),1779,3027,3953,816,2489,3384,4319,4345,3756,3499,3918,2766,1225,1927,1006,1847,485,885,3597,693,
应收账款(万元),48128,48148,47338,44027,41352,37471,33915,27782,33986,38008,35139,31235,21925,16639,22294,13313,22034,13664,18455,28316,
预付款项(万元),14603,9575,4819,8294,6802,5129,9639,4362,2310,3139,3530,3995,3537,3273,3375,2578,1953,2449,983,73095,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),770,551,107,120,69,68,179,103,112,128,126,104,56,50,167,206,260,79,1513,286,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1277,,1166,,77,164,14,69,52,59,230,28,189,32,30,41,48,7,39449,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),99604,109724,87455,94929,88636,104999,103324,94093,91161,97589,91417,81990,84160,84792,89616,90397,85173,80195,60050,44414,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),3492,1721,1341,1912,90,122,168,130,276,356,394,13622,22,333,393,492,506,300,223,72,
流动资产合计(万元),285264,293743,312088,217050,224092,220760,218582,210506,208154,197385,208622,187455,222723,136376,164830,156916,153888,156166,161071,237990,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1733,1815,2035,4111,3960,4318,5473,5651,5418,6339,5803,10313,8704,5583,1582,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),41200,,289,296,,,,,,,,,,,,,,,1582,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,257647,,252468,,249264,,244295,,244690,,243624,,241794,237634,,,,,,
累计折旧(万元),,133323,,125885,,118592,,113930,,109903,,101869,,94625,86029,,,,,,
固定资产净值(万元),,124324,,126583,,130672,,130364,,134787,,141755,,147170,151606,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,124324,,126583,127519,130672,128135,130364,131320,134787,139119,141755,144775,147170,151606,153414,152997,147894,151154,58409,
在建工程(万元),,139725,,67057,46508,30725,30667,25510,16923,14872,10946,10568,9590,10979,6135,5570,14119,18424,14135,84494,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),22849,22206,22867,22511,22660,22810,22959,23106,22261,22179,22305,22438,22578,22718,22974,23074,23487,23080,20604,21110,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),6413,6104,6432,7014,7255,7344,7386,7099,6419,4191,3632,3724,3552,3750,4397,4670,5924,5185,4580,4443,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),428,436,425,405,376,339,316,264,316,344,334,299,220,198,224,146,220,142,225,299,
其他非流动资产(万元),,2000,,,,,,,,,,,,,,,,,,,
非流动资产合计(万元),376853,296831,253488,225598,206133,193924,193573,190302,181557,181845,181987,184202,187055,190618,195649,195577,202330,196307,192280,168754,
资产总计(万元),662117,590574,565577,442648,430225,414685,412155,400808,389711,379230,390608,371657,409778,326995,360479,352493,356219,352473,353351,406745,
短期借款(万元),117200,73000,68502,33000,33000,28000,18000,8000,11764,15487,11600,2400,40100,42800,36100,32600,12089,13000,52159,99004,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),70,79,,,,16,111,,,0,4,48,,62,,,,,241,,
衍生金融负债(万元),,,100,,,,,,,,,,,,,,,,,,
应付票据(万元),63774,70579,,76292,,65220,68504,60172,56172,56225,47044,42054,28926,20002,34156,41656,40219,15414,2600,31600,
应付账款(万元),52184,46721,,48112,,46531,44303,52703,51564,37852,54842,54560,64458,73872,73190,56296,81513,94477,69118,47734,
预收账款(万元),132,2309,3910,2859,3212,2160,2708,4077,4159,2385,2548,2095,2834,2267,1681,13079,5237,10141,10984,10277,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2417,2539,2321,2382,2118,1939,1769,2786,2128,2036,2076,2044,2049,2082,2082,1905,1896,1899,1310,1513,
应交税费(万元),1337,1189,1286,813,2036,939,2725,2505,3847,1457,2839,4182,4134,3431,4574,3270,5273,5901,2238,1137,
应付利息(万元),145,252,97,52,47,40,26,15,14,35,18,8,61,65,115,111,192,176,362,875,
应付股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,6336,,4827,,3782,3680,3604,3757,3602,5546,3337,3909,5513,4469,4328,3201,2621,2199,4547,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
