报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),21494,29148,27069,25966,24324,17946,4875,24860,12536,39695,8605,10845,6056,7032,8226,4600,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),9178,4407,8581,4661,3002,2219,2096,2802,3461,2038,3087,3194,3087,979,1601,2573,
应收账款(万元),26008,26947,20037,22042,21914,22450,16903,13006,10269,9853,8933,6102,6606,4878,3353,4127,
预付款项(万元),431,291,533,277,524,301,511,379,2460,1465,109,204,34,63,168,60,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,340,,392,410,62,46,65,50,37,285,282,328,406,159,109,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),21331,17089,17463,17572,15970,17595,17038,18432,16567,11996,8727,10113,8064,7288,3282,4125,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),101,128,2721,2861,2981,9891,20043,5700,23300,,,,,,,,
流动资产合计(万元),78885,78350,76814,73770,69127,70465,61512,65244,68643,65083,29747,30740,24175,20646,16788,15594,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1000,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
