报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),44700,58135,65860,45438,17309,8384,20365,34710,25516,27605,98149,10962,5879,6125,4419,10587,1311,18309,7970,18462,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),68329,70768,84900,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),,1960,2800,,,,,,,,,,,,,,,3260,20,1750,
应收账款(万元),15749,13046,14094,13605,13224,11273,10667,10367,9570,9004,8183,9305,12013,10937,11392,13810,9802,9420,10808,5600,
预付款项(万元),2513,7307,6021,4439,1190,5105,4415,1477,1477,5022,1772,860,994,2638,993,2093,3945,1861,5654,1133,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),1540,2594,796,,500,1012,104,914,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,2523,,2571,,2515,2321,1928,2125,1832,1800,1508,2194,1648,1413,1859,1921,3646,1465,470,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),107286,83785,77692,79111,66370,56522,44536,47427,47891,38375,37754,38083,41123,40150,40360,35892,31638,28511,25460,24150,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,1026,1428,1770,2156,1715,2026,2379,1740,989,578,262,381,
其他流动资产(万元),935,592,253,82243,124355,130234,134662,120465,117820,107974,48926,27669,22731,10869,14448,2916,15515,10423,12500,,
流动资产合计(万元),245565,240709,254957,227408,225372,215044,217071,217289,205425,191240,198354,90543,86649,74392,75404,68897,65122,76007,64140,51946,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
