报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),5196,8330,8940,8766,10315,7550,6726,7231,7575,5752,9093,10713,9407,10322,2793,2701,3540,3587,4520,4080,2668,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
应收票据(万元),3201,2734,3981,4743,5820,5820,4366,6106,5351,4597,4025,4317,4581,4823,2926,4484,3710,4269,2862,3180,3069,
应收账款(万元),17210,19778,18336,14698,14050,15574,16785,15931,15562,14090,13857,12187,11932,12260,12194,11378,11755,10701,10551,9720,10838,
预付款项(万元),326,411,509,514,826,457,618,519,529,442,491,425,327,377,70,542,511,264,335,274,238,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,49,,30,46,63,53,46,49,58,69,40,56,53,198,188,295,253,273,254,186,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
存货(万元),6167,6805,6796,7184,7119,6136,7068,7595,6613,6837,8399,7982,6308,5918,6242,5797,5449,6500,5735,5024,5797,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),18507,13553,20279,21062,21700,22400,18552,18500,15300,15609,13000,13000,13000,13000,,2,25,120,126,77,4,
流动资产合计(万元),50665,51661,58887,56996,59877,59627,55795,57553,50980,47385,48934,48664,45610,46753,24423,25092,25285,25694,24401,22609,22800,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),5192,5081,4869,4782,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),3286,3324,3363,3270,1072,1087,1101,1119,2765,2795,2824,2853,2882,2911,2940,2970,2999,3086,3203,3083,3190,
固定资产原值(万元),,26850,,25259,,27436,,26730,,25068,,18264,,18220,,14720,14412,14124,13676,12495,6790,
累计折旧(万元),,7410,,6846,,7056,,6745,,6357,,5846,,5541,,5127,4970,4495,3882,3503,2998,
固定资产净值(万元),,19440,,18413,,20380,,19985,,18711,,12418,,12679,,9593,9442,9628,9793,8993,3793,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,19440,,18413,20472,20380,20174,19985,19843,18711,18629,12418,12527,12679,12572,9593,9442,9628,9793,8993,3793,
在建工程(万元),,4895,,2257,1420,1080,1310,1042,868,1815,1584,4837,4570,3997,4007,5444,4107,1313,169,650,3346,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),3166,3189,3219,3249,3601,3632,3664,3144,3167,3190,3214,3237,3273,3322,3370,3419,3469,3618,3773,3944,4133,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),67,71,75,79,,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),502,544,550,502,493,569,553,524,461,419,431,406,385,390,442,428,387,376,325,285,289,
其他非流动资产(万元),154,53,1571,1453,1520,1496,1464,1603,1455,1436,1521,1797,2201,2257,280,295,247,155,,,,
非流动资产合计(万元),36989,36598,35515,34006,28578,28244,28266,27416,28560,28367,28203,25548,25839,25556,23611,22148,20652,18177,17264,16954,14752,
资产总计(万元),87654,88258,94402,91003,88455,87872,84062,84969,79540,75752,77136,74212,71449,72308,48035,47240,45937,43871,41665,39563,37552,
短期借款(万元),900,900,900,900,1000,1500,,1000,,,,,,,1760,1000,3100,2800,2700,3500,5251,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),2283,2920,,1439,,2036,2006,2778,3900,3573,2282,2201,2844,2149,1332,1687,1668,1863,238,459,782,
应付账款(万元),7514,8929,,8567,,7947,9401,11243,9343,8872,11566,10421,8572,9755,8587,9485,7201,7297,7732,6958,6990,
预收账款(万元),232,147,59,159,153,45,32,251,181,109,74,264,196,125,92,222,127,219,249,29,21,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),611,460,364,793,518,450,418,830,809,734,619,840,771,657,557,658,588,453,226,192,190,
应交税费(万元),423,268,1286,952,1005,641,783,545,612,797,704,539,680,632,1149,612,683,348,443,161,238,
应付利息(万元),1,1,1,1,2,2,,1,1,1,1,1,1,1,3,4,7,7,9,12,14,
应付股利(万元),148,197,82,82,82,107,24,24,24,,,,,2195,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3419,,4699,,9890,5897,4885,431,394,446,479,494,584,431,447,445,422,324,283,278,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,1000,1000,1000,1000,,,,,,1500,,2500,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),14869,17241,19216,17592,16809,22617,18560,21557,16301,15480,16692,15746,13558,16099,13910,14115,13818,14909,11920,14094,13766,
长期借款(万元),,,,,,,,,,,,,1000,1000,1000,1500,1500,,3250,1750,2500,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,1002,,1009,1012,1012,1015,1025,1008,1025,1028,1033,1036,1028,1031,1039,1044,1021,1026,1029,1067,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),1063,1112,1134,1133,1582,1686,1702,1673,1564,1517,1469,1393,1359,1387,1373,1373,1386,1390,1238,1092,1156,
长期递延收益(万元),1434,1463,1492,1447,1290,1313,1335,1358,1288,1308,1327,1347,1367,1387,1406,1426,1446,1436,1508,1444,,
递延所得税负债(万元),424,382,283,247,214,182,151,116,91,69,53,36,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,2330,,,,,,,,,,,,1319,
