报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),26039,19027,15527,18806,21503,15844,27070,18859,18407,16687,14956,13801,10603,8826,14061,7700,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),17254,33051,31487,,,,,,,,,,,64,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),6015,3517,5064,3928,1879,4587,3571,3646,1333,2852,1922,2530,2734,1044,3044,1420,
应收账款(万元),22848,16486,17560,15098,16010,11769,11727,11354,11492,10727,9932,9413,6730,8584,7170,7877,
预付款项(万元),771,884,1550,1739,1612,1133,2598,1890,1925,1837,1797,1096,396,967,1587,3160,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,22,94,220,96,14,531,22,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,842,,797,,88,49,27,52,438,22,43,25,19,39,53,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),31295,27393,24146,24468,25945,20233,19851,18349,20793,20928,18202,16241,11798,12132,11487,13197,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),641,44,33,33553,31623,45521,37038,51312,49329,49865,111,15,207,,9,194,
流动资产合计(万元),105640,101245,96152,98411,98958,99393,102000,105451,103861,103356,46943,43140,32492,31636,37397,33601,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),1148,682,680,690,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),3429,3563,3822,3779,2915,2837,2921,2956,3002,3005,2709,2951,919,975,1050,683,
固定资产原值(万元),,69284,,68971,,42556,,41585,,27982,,28067,28227,25421,,,
累计折旧(万元),,22464,,20345,,18737,,17647,,17103,,16528,14991,13291,,,
固定资产净值(万元),,46821,,48626,,23819,,23938,,10879,,11539,13236,12130,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,46821,,48626,45192,23819,24217,23938,10778,10879,11256,11539,13236,12130,10641,11422,
在建工程(万元),,1657,,1696,6008,5336,4662,5254,14158,12994,12736,13088,8778,2981,1008,474,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),12422,7319,5093,5297,5701,4563,4604,4641,4428,4453,4484,4514,5228,4578,4696,2904,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),4076,2464,2383,2473,1142,,,,,,,,,,9,,
