报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8639,20275,8041,9309,4983,10843,6921,8469,15126,16887,21155,43580,6423,9025,7543,5422,4435,3333,7738,5908,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),6752,3761,4992,10375,5602,3466,4653,3032,3910,7096,4868,3842,3276,1864,4300,1720,164,638,743,520,
应收账款(万元),70864,70800,53166,52512,42304,41267,30511,36781,33218,29110,24391,28272,26448,25864,24769,20605,22699,23466,16250,12748,
预付款项(万元),2260,1549,2555,1306,4711,3870,5613,3440,3430,201,102,108,68,43,124,242,67,156,288,33,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,5213,,3463,6087,3816,3722,2513,1573,1377,1433,733,1116,780,802,612,519,487,248,166,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),23563,18991,18916,16376,11110,9369,8949,7067,5830,5488,4745,3105,4149,3596,3699,3999,4728,5873,3378,4241,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),1172,1562,1781,2912,5236,5884,11171,12028,9500,12002,12000,,0,,0,,,3,,,
流动资产合计(万元),119641,122153,93401,96253,80033,78516,71541,73331,72587,72161,68695,79640,41480,41172,41237,32599,32612,33955,28644,23616,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,1260,1260,1260,1260,1260,1260,1260,1260,380,380,380,380,380,488,,450,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,1536,,,,,,,,,,,,,450,,450,1050,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),342,355,362,361,378,384,390,397,403,409,416,422,428,434,447,472,485,498,509,533,
固定资产原值(万元),,55882,,42116,,15503,,15153,,14789,,14377,,14239,14172,,13125,,,,
累计折旧(万元),,14912,,12778,,8221,,7685,,7166,,6633,,6071,5514,,3935,,,,
固定资产净值(万元),,40969,,29338,,7282,,7468,,7624,,7744,,8167,8658,,9190,,,,
固定资产减值准备(万元),,42,,42,,42,,42,,,,,,,,,,,,,
固定资产(万元),,40928,,29296,9278,7240,7261,7426,7390,7624,7843,7744,7936,8167,8658,8948,9190,9272,8472,7402,
